text,label
"Differences in gene expression are especially clear within multicellular organisms, where cells all contain the same genome but have very different structures and behaviors due to the expression of different sets of genes. All the cells in a multicellular organism derive from a single cell, differentiating into variant cell types in response to external and intercellular signals and gradually establishing different patterns of gene expression to create different behaviors.",human
"Within eukaryotes, there exist structural features of chromatin that influence the transcription of genes, often in the form of modifications to DNA and chromatin that are stably inherited by daughter cells. These features are called ""epigenetic"" because they exist ""on top"" of the DNA sequence and retain inheritance from one cell generation to the next. Because of epigenetic features, different cell types grown within the same medium can retain very different properties. Although epigenetic features are generally dynamic over the course of development, some, like the phenomenon of paramutation, have multigenerational inheritance and exist as rare exceptions to the general rule of DNA as the basis for inheritance.",human
"During the process of DNA replication, errors occasionally occur in the polymerization of the second strand. These errors, called mutations, can affect the phenotype of an organism, especially if they occur within the protein coding sequence of a gene. Error rates are usually very low—1 error in every 10–100 million bases—due to the ""proofreading"" ability of DNA polymerases. Processes that increase the rate of changes in DNA are called mutagenic: mutagenic chemicals promote errors in DNA replication, often by interfering with the structure of base-pairing, while UV radiation induces mutations by causing damage to the DNA structure. Chemical damage to DNA occurs naturally as well and cells use DNA repair mechanisms to repair mismatches and breaks. The repair does not, however, always restore the original sequence. A particularly important source of DNA damages appears to be reactive oxygen species produced by cellular aerobic respiration, and these can lead to mutations.",human
"In organisms that use chromosomal crossover to exchange DNA and recombine genes, errors in alignment during meiosis can also cause mutations. Errors in crossover are especially likely when similar sequences cause partner chromosomes to adopt a mistaken alignment; this makes some regions in genomes more prone to mutating in this way. These errors create large structural changes in DNA sequence—duplications, inversions, deletions of entire regions—or the accidental exchange of whole parts of sequences between different chromosomes, chromosomal translocation.",human
"Mutations alter an organism's genotype and occasionally this causes different phenotypes to appear. Most mutations have little effect on an organism's phenotype, health, or reproductive fitness. Mutations that do have an effect are usually detrimental, but occasionally some can be beneficial. Studies in the fly Drosophila melanogaster suggest that if a mutation changes a protein produced by a gene, about 70 percent of these mutations are harmful with the remainder being either neutral or weakly beneficial.",human
"Population genetics studies the distribution of genetic differences within populations and how these distributions change over time. Changes in the frequency of an allele in a population are mainly influenced by natural selection, where a given allele provides a selective or reproductive advantage to the organism, as well as other factors such as mutation, genetic drift, genetic hitchhiking, artificial selection and migration.",human
"Over many generations, the genomes of organisms can change significantly, resulting in evolution. In the process called adaptation, selection for beneficial mutations can cause a species to evolve into forms better able to survive in their environment. New species are formed through the process of speciation, often caused by geographical separations that prevent populations from exchanging genes with each other.",human
"By comparing the homology between different species' genomes, it is possible to calculate the evolutionary distance between them and when they may have diverged. Genetic comparisons are generally considered a more accurate method of characterizing the relatedness between species than the comparison of phenotypic characteristics. The evolutionary distances between species can be used to form evolutionary trees; these trees represent the common descent and divergence of species over time, although they do not show the transfer of genetic material between unrelated species (known as horizontal gene transfer and most common in bacteria).",human
"Although geneticists originally studied inheritance in a wide variety of organisms, the range of species studied has narrowed. One reason is that when significant research already exists for a given organism, new researchers are more likely to choose it for further study, and so eventually a few model organisms became the basis for most genetics research. Common research topics in model organism genetics include the study of gene regulation and the involvement of genes in development and cancer. Organisms were chosen, in part, for convenience—short generation times and easy genetic manipulation made some organisms popular genetics research tools. Widely used model organisms include the gut bacterium Escherichia coli, the plant Arabidopsis thaliana, baker's yeast (Saccharomyces cerevisiae), the nematode Caenorhabditis elegans, the common fruit fly (Drosophila melanogaster), the zebrafish (Danio rerio), and the common house mouse (Mus musculus).",human
"Medical genetics seeks to understand how genetic variation relates to human health and disease. When searching for an unknown gene that may be involved in a disease, researchers commonly use genetic linkage and genetic pedigree charts to find the location on the genome associated with the disease. At the population level, researchers take advantage of genome wide association studies (GWAS) to look for locations in the genome that are associated with diseases, a method especially useful for multigenic traits not clearly defined by a single gene. Once a candidate gene is found, further research is often done on the corresponding (or homologous) genes of model organisms. In addition to studying genetic diseases, the increased availability of genotyping methods has led to the field of pharmacogenetics: the study of how genotype can affect drug responses.",human
"Individuals differ in their inherited tendency to develop cancer, and cancer is a genetic disease. The process of cancer development in the body is a combination of events. Mutations occasionally occur within cells in the body as they divide. Although these mutations will not be inherited by any offspring, they can affect the behavior of cells, sometimes causing them to grow and divide more frequently. There are biological mechanisms that attempt to stop this process; signals are given to inappropriately dividing cells that should trigger cell death, but sometimes additional mutations occur that cause cells to ignore these messages. An internal process of natural selection occurs within the body and eventually mutations accumulate within cells to promote their own growth, creating a cancerous tumor that grows and invades various tissues of the body. Normally, a cell divides only in response to signals called growth factors and stops growing once in contact with surrounding cells and in response to growth-inhibitory signals. It usually then divides a limited number of times and dies, staying within the epithelium where it is unable to migrate to other organs. To become a cancer cell, a cell has to accumulate mutations in a number of genes (three to seven). A cancer cell can divide without growth factor and ignores inhibitory signals. Also, it is immortal and can grow indefinitely, even after it makes contact with neighboring cells. It may escape from the epithelium and ultimately from the primary tumor. Then, the escaped cell can cross the endothelium of a blood vessel and get transported by the bloodstream to colonize a new organ, forming deadly metastasis. Although there are some genetic predispositions in a small fraction of cancers, the major fraction is due to a set of new genetic mutations that originally appear and accumulate in one",human
"The use of ligation enzymes allows DNA fragments to be connected. By binding (""ligating"") fragments of DNA together from different sources, researchers can create recombinant DNA, the DNA often associated with genetically modified organisms. Recombinant DNA is commonly used in the context of plasmids: short circular DNA molecules with a few genes on them. In the process known as molecular cloning, researchers can amplify the DNA fragments by inserting plasmids into bacteria and then culturing them on plates of agar (to isolate clones of bacteria cells). ""Cloning"" can also refer to the various means of creating cloned (""clonal"") organisms.",human
"DNA sequencing, one of the most fundamental technologies developed to study genetics, allows researchers to determine the sequence of nucleotides in DNA fragments. The technique of chain-termination sequencing, developed in 1977 by a team led by Frederick Sanger, is still routinely used to sequence DNA fragments. Using this technology, researchers have been able to study the molecular sequences associated with many human diseases.",human
"As sequencing has become less expensive, researchers have sequenced the genomes of many organisms using a process called genome assembly, which uses computational tools to stitch together sequences from many different fragments. These technologies were used to sequence the human genome in the Human Genome Project completed in 2003. New high-throughput sequencing technologies are dramatically lowering the cost of DNA sequencing, with many researchers hoping to bring the cost of resequencing a human genome down to a thousand dollars.",human
"Next-generation sequencing (or high-throughput sequencing) came about due to the ever-increasing demand for low-cost sequencing. These sequencing technologies allow the production of potentially millions of sequences concurrently. The large amount of sequence data available has created the subfield of genomics, research that uses computational tools to search for and analyze patterns in the full genomes of organisms. Genomics can also be considered a subfield of bioinformatics, which uses computational approaches to analyze large sets of biological data.",human
"Diamond is a solid form of the element carbon with its atoms arranged in a crystal structure called diamond cubic. Diamond is a tasteless, odorless, strong, brittle solid, a poor conductor of electricity, colorless in pure form, and insoluble in water. Another solid form of carbon known as graphite is the chemically stable form of carbon at room temperature and pressure, but diamond is metastable and converts to it at a negligible rate under those conditions. Diamond has the highest hardness and thermal conductivity of any natural material, properties that are used in major industrial applications such as cutting and polishing tools.",human
"Because the arrangement of atoms in diamond is extremely rigid, few types of impurity can contaminate it (two exceptions are boron and nitrogen). Small numbers of defects or impurities—about one per million of lattice atoms—can color a diamond blue (boron), yellow (nitrogen), brown (defects), green (radiation exposure), purple, pink, orange, or red. Diamond also has a very high refractive index and a relatively high optical dispersion.",human
"Most natural diamonds have ages between 1 billion and 3.5 billion years. Most were formed at depths between 150 and 250 kilometres (93 and 155 mi) in the Earth's mantle, although a few have come from as deep as 800 kilometres (500 mi). Under high pressure and temperature, carbon-containing fluids dissolved various minerals and replaced them with diamonds. Much more recently (hundreds to tens of million years ago), they were carried to the surface in volcanic eruptions and deposited in igneous rocks known as kimberlites and lamproites.",human
"The name diamond is derived from Ancient Greek: ἀδάμας (adámas), 'proper, unalterable, unbreakable, untamed', from ἀ- (a-), 'not' + Ancient Greek: δαμάω (damáō), 'to overpower, tame'. Diamonds are thought to have been first recognized and mined in India, where significant alluvial deposits of the stone could be found many centuries ago along the rivers Penner, Krishna, and Godavari. Diamonds have been known in India for at least 3,000 years but most likely 6,000 years.",human
"In 1772, the French scientist Antoine Lavoisier used a lens to concentrate the rays of the sun on a diamond in an atmosphere of oxygen, and showed that the only product of the combustion was carbon dioxide, proving that diamond is composed of carbon. Later, in 1797, the English chemist Smithson Tennant repeated and expanded that experiment. By demonstrating that burning diamond and graphite releases the same amount of gas, he established the chemical equivalence of these substances.",human
"Diamond is a solid form of pure carbon with its atoms arranged in a crystal. Solid carbon comes in different forms known as allotropes depending on the type of chemical bond. The two most common allotropes of pure carbon are diamond and graphite. In graphite, the bonds are sp2 orbital hybrids and the atoms form in planes, with each bound to three nearest neighbors, 120 degrees apart. In diamond, they are sp3 and the atoms form tetrahedral, with each bound to four nearest neighbors. Tetrahedra are rigid, the bonds are strong, and, of all known substances, diamond has the greatest number of atoms per unit volume, which is why it is both the hardest and the least compressible. It also has a high density, ranging from 3150 to 3530 kilograms per cubic metre (over three times the density of water) in natural diamonds and 3520 kg/m3 in pure diamond. In graphite, the bonds between nearest neighbors are even stronger, but the bonds between parallel adjacent planes are weak, so the planes easily slip past each other. Thus, graphite is much softer than diamond. However, the stronger bonds make graphite less flammable.",human
"Diamonds have been adopted for many uses because of the material's exceptional physical characteristics. It has the highest thermal conductivity and the highest sound velocity. It has low adhesion and friction, and its coefficient of thermal expansion is extremely low. Its optical transparency extends from the far infrared to the deep ultraviolet, and it has high optical dispersion. It also has high electrical resistance. It is chemically inert, not reacting with most corrosive substances, and has excellent biological compatibility.",human
"The equilibrium pressure and temperature conditions for a transition between graphite and diamond are well established theoretically and experimentally. The equilibrium pressure varies linearly with temperature, between 1.7 GPa at 0 K and 12 GPa at 5000 K (the diamond/graphite/liquid triple point). However, the phases have a wide region about this line where they can coexist. At standard temperature and pressure, 20 °C (293 K) and 1 standard atmosphere (0.10 MPa), the stable phase of carbon is graphite, but diamond is metastable, with a significant kinetic energy barrier that the atoms must overcome to reach the lower energy state, and its rate of conversion to graphite is negligible, with a timescale of millions to billions of years. However, at temperatures above about 4500 K, diamond rapidly converts to graphite. Experiments have found that diamond, in the presence of H2O passes through an intermediate linear carbon phase.",human
"Above the graphite–diamond–liquid carbon triple point, the melting point of diamond increases slowly with increasing pressure, but at pressures of hundreds of GPa, it decreases. At high pressures, silicon and germanium have a BC8 body-centered cubic crystal structure, and a similar structure is predicted for carbon at high pressures. At 0 K, the transition is predicted to occur at 1100 GPa.",human
"Results published in Nature Physics in 2010 suggest that, at ultra-high pressures and temperatures (about 10 million atmospheres or 1 TPa and 50,000 °C), diamond melts into a metallic fluid. The extreme conditions required for this to occur are present in the ice giant planets Neptune and Uranus, both of which are made up of approximately 10 percent carbon and could hypothetically contain oceans of liquid carbon. Since large quantities of metallic fluid can affect the magnetic field, this could serve to explain why the geographic and magnetic poles of the two planets are not aligned.",human
"The most common crystal structure of diamond is called diamond cubic. It is formed of unit cells (see the figure) stacked together. Although there are 18 atoms in the figure, each corner atom is shared by eight unit cells and each atom in the center of a face is shared by two, so there are a total of eight atoms per unit cell. The length of each side of the unit cell is denoted by a and is 3.567 angstroms.",human
"A diamond cubic lattice can be thought of as two interpenetrating face-centered cubic lattices with one displaced by 1⁄4 of the diagonal along a cubic cell, or as one lattice with two atoms associated with each lattice point. Viewed from a <1 1 1> crystallographic direction, it is formed of layers stacked in a repeating ABCABC ... pattern. Diamonds can also form an ABAB ... structure, which is known as hexagonal diamond or lonsdaleite, but this is far less common and is formed under different conditions from cubic carbon.",human
"Diamonds occur most often as euhedral or rounded octahedra and twinned octahedra known as macles. As diamond's crystal structure has a cubic arrangement of the atoms, they have many facets that belong to a cube, octahedron, rhombicosidodecahedron, tetrakis hexahedron, or disdyakis dodecahedron. The crystals can have rounded-off and unexpressive edges and can be elongated. Diamonds (especially those with rounded crystal faces) are commonly found coated in nyf, an opaque gum-like skin.",human
"Some diamonds contain opaque fibers. They are referred to as opaque if the fibers grow from a clear substrate or fibrous if they occupy the entire crystal. Their colors range from yellow to green or gray, sometimes with cloud-like white to gray impurities. Their most common shape is cuboidal, but they can also form octahedra, dodecahedra, macles, or combined shapes. The structure is the result of numerous impurities with sizes between 1 and 5 microns. These diamonds probably formed in kimberlite magma and sampled the volatiles.",human
"Diamonds can also form polycrystalline aggregates. There have been attempts to classify them into groups with names such as boart, ballas, stewartite, and framesite, but there is no widely accepted set of criteria. Carbonado, a type in which the diamond grains were sintered (fused without melting by the application of heat and pressure), is black in color and tougher than single crystal diamond. It has never been observed in a volcanic rock. There are many theories for its origin, including formation in a star, but no consensus.",human
"Diamond is the hardest material on the qualitative Mohs scale. To conduct the quantitative Vickers hardness test, samples of materials are struck with a pyramid of standardized dimensions using a known force – a diamond crystal is used for the pyramid to permit a wide range of materials to be tested. From the size of the resulting indentation, a Vickers hardness value for the material can be determined. Diamond's great hardness relative to other materials has been known since antiquity, and is the source of its name. This does not mean that it is infinitely hard, indestructible, or unscratchable. Indeed, diamonds can be scratched by other diamonds and worn down over time even by softer materials, such as vinyl phonograph records.",human
"Diamond hardness depends on its purity, crystalline perfection, and orientation: hardness is higher for flawless, pure crystals oriented to the <111> direction (along the longest diagonal of the cubic diamond lattice). Therefore, whereas it might be possible to scratch some diamonds with other materials, such as boron nitride, the hardest diamonds can only be scratched by other diamonds and nanocrystalline diamond aggregates.",human
"The hardness of diamond contributes to its suitability as a gemstone. Because it can only be scratched by other diamonds, it maintains its polish extremely well. Unlike many other gems, it is well-suited to daily wear because of its resistance to scratching—perhaps contributing to its popularity as the preferred gem in engagement or wedding rings, which are often worn every day.",human
"The hardest natural diamonds mostly originate from the Copeton and Bingara fields located in the New England area in New South Wales, Australia. These diamonds are generally small, perfect to semiperfect octahedra, and are used to polish other diamonds. Their hardness is associated with the crystal growth form, which is single-stage crystal growth. Most other diamonds show more evidence of multiple growth stages, which produce inclusions, flaws, and defect planes in the crystal lattice, all of which affect their hardness. It is possible to treat regular diamonds under a combination of high pressure and high temperature to produce diamonds that are harder than the diamonds used in hardness gauges.",human
"Diamonds cut glass, but this does not positively identify a diamond because other materials, such as quartz, also lie above glass on the Mohs scale and can also cut it. Diamonds can scratch other diamonds, but this can result in damage to one or both stones. Hardness tests are infrequently used in practical gemology because of their potentially destructive nature. The extreme hardness and high value of diamond means that gems are typically polished slowly, using painstaking traditional techniques and greater attention to detail than is the case with most other gemstones; these tend to result in extremely flat, highly polished facets with exceptionally sharp facet edges. Diamonds also possess an extremely high refractive index and fairly high dispersion. Taken together, these factors affect the overall appearance of a polished diamond and most diamantaires still rely upon skilled use of a loupe (magnifying glass) to identify diamonds ""by eye"".",human
"Somewhat related to hardness is another mechanical property toughness, which is a material's ability to resist breakage from forceful impact. The toughness of natural diamond has been measured as 50–65 MPa·m1/2. This value is good compared to other ceramic materials, but poor compared to most engineering materials such as engineering alloys, which typically exhibit toughness over 80 MPa·m1/2. As with any material, the macroscopic geometry of a diamond contributes to its resistance to breakage. Diamond has a cleavage plane and is therefore more fragile in some orientations than others. Diamond cutters use this attribute to cleave some stones before faceting them. ""Impact toughness"" is one of the main indexes to measure the quality of synthetic industrial diamonds.",human
"Usually, attempting to deform bulk diamond crystal by tension or bending results in brittle fracture. However, when single crystalline diamond is in the form of micro/nanoscale wires or needles (~100–300 nanometers in diameter, micrometers long), they can be elastically stretched by as much as 9–10 percent tensile strain without failure, with a maximum local tensile stress of about 89–98 GPa, very close to the theoretical limit for this material.",human
"Diamonds are naturally lipophilic and hydrophobic, which means the diamonds' surface cannot be wet by water, but can be easily wet and stuck by oil. This property can be utilized to extract diamonds using oil when making synthetic diamonds. However, when diamond surfaces are chemically modified with certain ions, they are expected to become so hydrophilic that they can stabilize multiple layers of water ice at human body temperature.",human
"The surface of diamonds is partially oxidized. The oxidized surface can be reduced by heat treatment under hydrogen flow. That is to say, this heat treatment partially removes oxygen-containing functional groups. But diamonds (sp3C) are unstable against high temperature (above about 400 °C (752 °F)) under atmospheric pressure. The structure gradually changes into sp2C above this temperature. Thus, diamonds should be reduced below this temperature.",human
"In an atmosphere of pure oxygen, diamond has an ignition point that ranges from 690 °C (1,274 °F) to 840 °C (1,540 °F); smaller crystals tend to burn more easily. It increases in temperature from red to white heat and burns with a pale blue flame, and continues to burn after the source of heat is removed. By contrast, in air the combustion will cease as soon as the heat is removed because the oxygen is diluted with nitrogen. A clear, flawless, transparent diamond is completely converted to carbon dioxide; any impurities will be left as ash. Heat generated from cutting a diamond will not ignite the diamond, and neither will a cigarette lighter, but house fires and blow torches are hot enough. Jewelers must be careful when molding the metal in a diamond ring.",human
"Diamond powder of an appropriate grain size (around 50 microns) burns with a shower of sparks after ignition from a flame. Consequently, pyrotechnic compositions based on synthetic diamond powder can be prepared. The resulting sparks are of the usual red-orange color, comparable to charcoal, but show a very linear trajectory which is explained by their high density. Diamond also reacts with fluorine gas above about 700 °C (1,292 °F).",human
"Diamond has a wide band gap of 5.5 eV corresponding to the deep ultraviolet wavelength of 225 nanometers. This means that pure diamond should transmit visible light and appear as a clear colorless crystal. Colors in diamond originate from lattice defects and impurities. The diamond crystal lattice is exceptionally strong, and only atoms of nitrogen, boron, and hydrogen can be introduced into diamond during the growth at significant concentrations (up to atomic percents). Transition metals nickel and cobalt, which are commonly used for growth of synthetic diamond by high-pressure high-temperature techniques, have been detected in diamond as individual atoms; the maximum concentration is 0.01% for nickel and even less for cobalt. Virtually any element can be introduced to diamond by ion implantation.",human
"Nitrogen is by far the most common impurity found in gem diamonds and is responsible for the yellow and brown color in diamonds. Boron is responsible for the blue color. Color in diamond has two additional sources: irradiation (usually by alpha particles), that causes the color in green diamonds, and plastic deformation of the diamond crystal lattice. Plastic deformation is the cause of color in some brown and perhaps pink and red diamonds. In order of increasing rarity, yellow diamond is followed by brown, colorless, then by blue, green, black, pink, orange, purple, and red. ""Black"", or carbonado, diamonds are not truly black, but rather contain numerous dark inclusions that give the gems their dark appearance. Colored diamonds contain impurities or structural defects that cause the coloration, while pure or nearly pure diamonds are transparent and colorless. Most diamond impurities replace a carbon atom in the crystal lattice, known as a carbon flaw. The most common impurity, nitrogen, causes a slight to intense yellow coloration depending upon the type and concentration of nitrogen present. The Gemological Institute of America (GIA) classifies low saturation yellow and brown diamonds as diamonds in the normal color range, and applies a grading scale from ""D"" (colorless) to ""Z"" (light yellow). Yellow diamonds of high color saturation or a different color, such as pink or blue, are called fancy colored diamonds and fall under a different grading scale.",human
"In 2008, the Wittelsbach Diamond, a 35.56-carat (7.112 g) blue diamond once belonging to the King of Spain, fetched over US$24 million at a Christie's auction. In May 2009, a 7.03-carat (1.406 g) blue diamond fetched the highest price per carat ever paid for a diamond when it was sold at auction for 10.5 million Swiss francs (6.97 million euros, or US$9.5 million at the time). That record was, however, beaten the same year: a 5-carat (1.0 g) vivid pink diamond was sold for US$10.8 million in Hong Kong on December 1, 2009.",human
"Clarity is one of the 4C's (color, clarity, cut and carat weight) that helps in identifying the quality of diamonds. The Gemological Institute of America (GIA) developed 11 clarity scales to decide the quality of a diamond for its sale value. The GIA clarity scale spans from Flawless (FL) to included (I) having internally flawless (IF), very, very slightly included (VVS), very slightly included (VS) and slightly included (SI) in between. Impurities in natural diamonds are due to the presence of natural minerals and oxides. The clarity scale grades the diamond based on the color, size, location of impurity and quantity of clarity visible under 10x magnification. Inclusions in diamond can be extracted by optical methods. The process is to take pre-enhancement images, identifying the inclusion removal part and finally removing the diamond facets and noises.",human
"Between 25% and 35% of natural diamonds exhibit some degree of fluorescence when examined under invisible long-wave ultraviolet light or higher energy radiation sources such as X-rays and lasers. Incandescent lighting will not cause a diamond to fluoresce. Diamonds can fluoresce in a variety of colors including blue (most common), orange, yellow, white, green and very rarely red and purple. Although the causes are not well understood, variations in the atomic structure, such as the number of nitrogen atoms present are thought to contribute to the phenomenon.",human
"Diamonds are extremely rare, with concentrations of at most parts per billion in source rock. Before the 20th century, most diamonds were found in alluvial deposits. Loose diamonds are also found along existing and ancient shorelines, where they tend to accumulate because of their size and density. Rarely, they have been found in glacial till (notably in Wisconsin and Indiana), but these deposits are not of commercial quality. These types of deposit were derived from localized igneous intrusions through weathering and transport by wind or water.",human
"Most diamonds come from the Earth's mantle, and most of this section discusses those diamonds. However, there are other sources. Some blocks of the crust, or terranes, have been buried deep enough as the crust thickened so they experienced ultra-high-pressure metamorphism. These have evenly distributed microdiamonds that show no sign of transport by magma. In addition, when meteorites strike the ground, the shock wave can produce high enough temperatures and pressures for microdiamonds and nanodiamonds to form. Impact-type microdiamonds can be used as an indicator of ancient impact craters. Popigai impact structure in Russia may have the world's largest diamond deposit, estimated at trillions of carats, and formed by an asteroid impact.",human
"A common misconception is that diamonds form from highly compressed coal. Coal is formed from buried prehistoric plants, and most diamonds that have been dated are far older than the first land plants. It is possible that diamonds can form from coal in subduction zones, but diamonds formed in this way are rare, and the carbon source is more likely carbonate rocks and organic carbon in sediments, rather than coal.",human
"Diamonds are far from evenly distributed over the Earth. A rule of thumb known as Clifford's rule states that they are almost always found in kimberlites on the oldest part of cratons, the stable cores of continents with typical ages of 2.5 billion years or more. However, there are exceptions. The Argyle diamond mine in Australia, the largest producer of diamonds by weight in the world, is located in a mobile belt, also known as an orogenic belt, a weaker zone surrounding the central craton that has undergone compressional tectonics. Instead of kimberlite, the host rock is lamproite. Lamproites with diamonds that are not economically viable are also found in the United States, India, and Australia. In addition, diamonds in the Wawa belt of the Superior province in Canada and microdiamonds in the island arc of Japan are found in a type of rock called lamprophyre.",human
"Kimberlites can be found in narrow (1 to 4 meters) dikes and sills, and in pipes with diameters that range from about 75 m to 1.5 km. Fresh rock is dark bluish green to greenish gray, but after exposure rapidly turns brown and crumbles. It is hybrid rock with a chaotic mixture of small minerals and rock fragments (clasts) up to the size of watermelons. They are a mixture of xenocrysts and xenoliths (minerals and rocks carried up from the lower crust and mantle), pieces of surface rock, altered minerals such as serpentine, and new minerals that crystallized during the eruption. The texture varies with depth. The composition forms a continuum with carbonatites, but the latter have too much oxygen for carbon to exist in a pure form. Instead, it is locked up in the mineral calcite (CaCO3).",human
"All three of the diamond-bearing rocks (kimberlite, lamproite and lamprophyre) lack certain minerals (melilite and kalsilite) that are incompatible with diamond formation. In kimberlite, olivine is large and conspicuous, while lamproite has Ti-phlogopite and lamprophyre has biotite and amphibole. They are all derived from magma types that erupt rapidly from small amounts of melt, are rich in volatiles and magnesium oxide, and are less oxidizing than more common mantle melts such as basalt. These characteristics allow the melts to carry diamonds to the surface before they dissolve.",human
"Kimberlite pipes can be difficult to find. They weather quickly (within a few years after exposure) and tend to have lower topographic relief than surrounding rock. If they are visible in outcrops, the diamonds are never visible because they are so rare. In any case, kimberlites are often covered with vegetation, sediments, soils, or lakes. In modern searches, geophysical methods such as aeromagnetic surveys, electrical resistivity, and gravimetry, help identify promising regions to explore. This is aided by isotopic dating and modeling of the geological history. Then surveyors must go to the area and collect samples, looking for kimberlite fragments or indicator minerals. The latter have compositions that reflect the conditions where diamonds form, such as extreme melt depletion or high pressures in eclogites. However, indicator minerals can be misleading; a better approach is geothermobarometry, where the compositions of minerals are analyzed as if they were in equilibrium with mantle minerals.",human
"Diamonds are dated by analyzing inclusions using the decay of radioactive isotopes. Depending on the elemental abundances, one can look at the decay of rubidium to strontium, samarium to neodymium, uranium to lead, argon-40 to argon-39, or rhenium to osmium. Those found in kimberlites have ages ranging from 1 to 3.5 billion years, and there can be multiple ages in the same kimberlite, indicating multiple episodes of diamond formation. The kimberlites themselves are much younger. Most of them have ages between tens of millions and 300 million years old, although there are some older exceptions (Argyle, Premier and Wawa). Thus, the kimberlites formed independently of the diamonds and served only to transport them to the surface. Kimberlites are also much younger than the cratons they have erupted through. The reason for the lack of older kimberlites is unknown, but it suggests there was some change in mantle chemistry or tectonics. No kimberlite has erupted in human history.",human
"Host rocks in a mantle keel include harzburgite and lherzolite, two type of peridotite. The most dominant rock type in the upper mantle, peridotite is an igneous rock consisting mostly of the minerals olivine and pyroxene; it is low in silica and high in magnesium. However, diamonds in peridotite rarely survive the trip to the surface. Another common source that does keep diamonds intact is eclogite, a metamorphic rock that typically forms from basalt as an oceanic plate plunges into the mantle at a subduction zone.",human
"A smaller fraction of diamonds (about 150 have been studied) come from depths of 330–660 km, a region that includes the transition zone. They formed in eclogite but are distinguished from diamonds of shallower origin by inclusions of majorite (a form of garnet with excess silicon). A similar proportion of diamonds comes from the lower mantle at depths between 660 and 800 km.",human
"Diamond is thermodynamically stable at high pressures and temperatures, with the phase transition from graphite occurring at greater temperatures as the pressure increases. Thus, underneath continents it becomes stable at temperatures of 950 degrees Celsius and pressures of 4.5 gigapascals, corresponding to depths of 150 kilometers or greater. In subduction zones, which are colder, it becomes stable at temperatures of 800 °C and pressures of 3.5 gigapascals. At depths greater than 240 km, iron–nickel metal phases are present and carbon is likely to be either dissolved in them or in the form of carbides. Thus, the deeper origin of some diamonds may reflect unusual growth environments.",human
"The mantle has roughly one billion gigatonnes of carbon (for comparison, the atmosphere-ocean system has about 44,000 gigatonnes). Carbon has two stable isotopes, 12C and 13C, in a ratio of approximately 99:1 by mass. This ratio has a wide range in meteorites, which implies that it also varied a lot in the early Earth. It can also be altered by surface processes like photosynthesis. The fraction is generally compared to a standard sample using a ratio δ13C expressed in parts per thousand. Common rocks from the mantle such as basalts, carbonatites, and kimberlites have ratios between −8 and −2. On the surface, organic sediments have an average of −25 while carbonates have an average of 0.",human
"Populations of diamonds from different sources have distributions of δ13C that vary markedly. Peridotitic diamonds are mostly within the typical mantle range; eclogitic diamonds have values from −40 to +3, although the peak of the distribution is in the mantle range. This variability implies that they are not formed from carbon that is primordial (having resided in the mantle since the Earth formed). Instead, they are the result of tectonic processes, although (given the ages of diamonds) not necessarily the same tectonic processes that act in the present. Diamond-forming carbon originates in the top 700 kilometers (430 mi) or so of the upper mantle closest to the surface, known as the asthenosphere.",human
"Diamonds in the mantle form through a metasomatic process where a C–O–H–N–S fluid or melt dissolves minerals in a rock and replaces them with new minerals. (The vague term C–O–H–N–S is commonly used because the exact composition is not known.) Diamonds form from this fluid either by reduction of oxidized carbon (e.g., CO2 or CO3) or oxidation of a reduced phase such as methane.",human
"Using probes such as polarized light, photoluminescence, and cathodoluminescence, a series of growth zones can be identified in diamonds. The characteristic pattern in diamonds from the lithosphere involves a nearly concentric series of zones with very thin oscillations in luminescence and alternating episodes where the carbon is resorbed by the fluid and then grown again. Diamonds from below the lithosphere have a more irregular, almost polycrystalline texture, reflecting the higher temperatures and pressures as well as the transport of the diamonds by convection.",human
"Geological evidence supports a model in which kimberlite magma rises at 4–20 meters per second, creating an upward path by hydraulic fracturing of the rock. As the pressure decreases, a vapor phase exsolves from the magma, and this helps to keep the magma fluid. At the surface, the initial eruption explodes out through fissures at high speeds (over 200 m/s (450 mph)). Then, at lower pressures, the rock is eroded, forming a pipe and producing fragmented rock (breccia). As the eruption wanes, there is pyroclastic phase and then metamorphism and hydration produces serpentinites.",human
"Although diamonds on Earth are rare, they are very common in space. In meteorites, about three percent of the carbon is in the form of nanodiamonds, having diameters of a few nanometers. Sufficiently small diamonds can form in the cold of space because their lower surface energy makes them more stable than graphite. The isotopic signatures of some nanodiamonds indicate they were formed outside the Solar System in stars.",human
"The dispersion of white light into spectral colors is the primary gemological characteristic of gem diamonds. In the 20th century, experts in gemology developed methods of grading diamonds and other gemstones based on the characteristics most important to their value as a gem. Four characteristics, known informally as the four Cs, are now commonly used as the basic descriptors of diamonds: these are its mass in carats (a carat being equal to 0.2 grams), cut (quality of the cut is graded according to proportions, symmetry and polish), color (how close to white or colorless; for fancy diamonds how intense is its hue), and clarity (how free is it from inclusions). A large, flawless diamond is known as a paragon.",human
